,Id,SalePrice
1071,2532,223425.87521553124
1072,2533,193645.9819507288
1073,2534,226939.54809690258
1074,2535,295817.07533368864
1075,2536,230587.5402033775
1076,2537,249757.3912568513
1077,2538,181326.206208733
1078,2539,185144.50555765152
1079,2540,180725.70426109413
1080,2541,178632.9763291499
1081,2542,162508.88406034315
1082,2543,119277.21513642785
1083,2544,121099.78461603909
1084,2545,129513.10147428868
1085,2546,120613.96589634557
1086,2547,129829.40364777732
1087,2548,157386.5736372548
1088,2549,156573.21021731143
1089,2550,879189.6421212611
1090,2551,136375.68968502784
1091,2552,138507.01432306247
1092,2553,70250.18289067673
1093,2554,84994.69211557077
1094,2555,110683.52611322164
1095,2556,102804.36043658356
1096,2557,109273.6255614431
1097,2558,139816.14313902732
1098,2559,136295.03615670328
1099,2560,158396.4427618281
1100,2561,154904.2522632935
1101,2562,147569.72508775513
1102,2563,155839.9245655404
1103,2564,221502.02964732793
1104,2565,153086.992555655
1105,2566,176899.118886144
1106,2567,145856.713194326
1107,2568,208736.8457087263
1108,2569,232044.75272351597
1109,2570,116903.36966003168
1110,2571,201408.695877539
1111,2572,151036.74051032244
1112,2573,214154.06583760006
1113,2574,195905.09004366284
1114,2575,137119.1442997721
1115,2576,39555.310805045396
1116,2577,879189.6421212611
1117,2578,83776.96387096848
1118,2579,64689.43286601908
1119,2580,73125.94705261927
1120,2581,91968.2619261332
1121,2582,88971.89615339703
1122,2583,287253.3140545465
1123,2584,165593.57626701682
1124,2585,190398.83167255658
1125,2586,218340.69644504742
1126,2587,196091.95924777386
1127,2588,142839.95825905833
1128,2589,146666.48677397764
1129,2590,204071.3734360305
1130,2591,223118.01026570107
1131,2592,206090.00347421886
1132,2593,232901.86304681553
1133,2594,175233.06539717832
1134,2595,196899.72320598757
1135,2596,280356.7493323721
1136,2597,186383.9229561365
1137,2598,283477.382568721
1138,2599,350057.3071405377
1139,2600,396152.133960681
1140,2601,135079.55986041107
1141,2602,82651.11368123058
1142,2603,99132.62938711084
1143,2604,87103.62450083073
1144,2605,75203.59227618032
1145,2606,141853.94015713676
1146,2607,217227.46769374656
1147,2608,181384.40124503398
1148,2609,175453.8630194109
1149,2610,105061.65675793083
1150,2611,158924.55514990434
1151,2612,159046.04850144158
1152,2613,128854.73986655207
1153,2614,126680.0341619404
1154,2615,150213.62658647192
1155,2616,147694.72268752925
1156,2617,188637.73626303617
1157,2618,176035.93909052815
1158,2619,194202.01162587304
1159,2620,194380.66993946908
1160,2621,173479.32813652753
1161,2622,176210.25791220056
1162,2623,238901.99159925684
1163,2624,306318.5173570759
1164,2625,284367.5502153959
1165,2626,175978.22190064716
1166,2627,168134.58797706713
1167,2628,528622.088371985
1168,2629,524881.3832498048
1169,2630,395995.2033779067
1170,2631,495491.0593093371
1171,2632,435705.2730486402
1172,2633,309974.75337661145
1173,2634,443459.06131770933
1174,2635,150483.3459999547
1175,2636,177157.24998868155
1176,2637,170281.94031017568
1177,2638,253689.23779472976
1178,2639,182215.43133986226
1179,2640,144252.63823560832
1180,2641,111248.84590298244
1181,2642,180393.9478556291
1182,2643,106087.31083002612
1183,2644,116989.24540256197
1184,2645,110941.36814693116
1185,2646,98040.2823543396
1186,2647,107001.87924072269
1187,2648,146358.22651640358
1188,2649,155133.67481712453
1189,2650,142229.02309797358
1190,2651,144058.0256278232
1191,2652,427509.72934978845
1192,2653,257195.0683314141
1193,2654,262333.7493022603
1194,2655,433216.4769211905
1195,2656,334863.9271158663
1196,2657,365375.2501891561
1197,2658,308874.2345468165
1198,2659,306189.8899848741
1199,2660,370032.47145345906
1200,2661,364813.30690178246
1201,2662,375496.2355009887
1202,2663,293192.74044190114
1203,2664,277585.91211079224
1204,2665,346741.35376019526
1205,2666,283275.1556437639
1206,2667,173281.8899334709
1207,2668,177231.09532301908
1208,2669,181672.73861898738
1209,2670,273526.89149279805
1210,2671,184044.4774077365
1211,2672,197271.20829605102
1212,2673,203073.27765981338
1213,2674,195057.26285023533
1214,2675,177957.52061219214
1215,2676,188578.27270146922
1216,2677,199876.20150824438
1217,2678,241684.91408627247
1218,2679,264333.62217885355
1219,2680,284720.8664276485
1220,2681,416392.94496190123
1221,2682,313609.46322662226
1222,2683,611334.2045639345
1223,2684,307024.50607920875
1224,2685,321396.2773340339
1225,2686,246563.45173542495
1226,2687,300134.1064626812
1227,2688,212175.4848570785
1228,2689,210830.16242669066
1229,2690,451385.4267007541
1230,2691,193120.07975693714
1231,2692,143765.42432979506
1232,2693,201398.0631216271
1233,2694,133492.39986932927
1234,2695,190598.79914497564
1235,2696,181241.37693424724
1236,2697,187746.39712881853
1237,2698,183320.92379026863
1238,2699,169908.93603843337
1239,2700,151856.3381646639
1240,2701,144904.66897901264
1241,2702,111079.88827107086
1242,2703,119976.71477726761
1243,2704,141007.61647165558
1244,2705,114791.098107299
1245,2706,109764.93452165184
1246,2707,118646.73154318154
1247,2708,133923.28908706695
1248,2709,99426.02082586393
1249,2710,129615.35475653877
1250,2711,426007.8650722536
1251,2712,400057.2021960037
1252,2713,179643.54195749774
1253,2714,154993.98187366128
1254,2715,166834.79932203892
1255,2716,146592.0123479057
1256,2717,198112.81705674864
1257,2718,228600.26404079012
1258,2719,155198.12740424316
1259,2720,173486.50447725886
1260,2721,133447.5670687853
1261,2722,162809.4186431733
1262,2723,137283.1459014562
1263,2724,126667.78873246025
1264,2725,128791.23510816338
1265,2726,153808.44506111162
1266,2727,177499.100933913
1267,2728,179548.73453960218
1268,2729,150945.47478847904
1269,2730,145414.51343631474
1270,2731,119062.03816266601
1271,2732,126761.03758929472
1272,2733,163238.90426414218
1273,2734,140575.45504764377
1274,2735,138223.34786399396
1275,2736,142111.48515239012
1276,2737,124016.69142488186
1277,2738,134648.17061339525
1278,2739,151653.12104261256
1279,2740,137585.46499122496
1280,2741,144298.03636372686
1281,2742,154109.44796288837
1282,2743,158499.00343176062
1283,2744,163755.6607420191
1284,2745,137746.33363835167
1285,2746,142836.35179117366
1286,2747,140620.15737497606
1287,2748,121063.62475483808
1288,2749,131257.0971761163
1289,2750,124618.7944239995
1290,2751,138395.86017114416
1291,2752,158643.47081853036
1292,2753,151875.38382186936
1293,2754,247026.67403091866
1294,2755,141634.8931340874
1295,2756,98138.81133973734
1296,2757,64765.15882515742
1297,2758,100209.35040596164
1298,2759,164803.82299980507
1299,2760,131183.4885957739
1300,2761,139254.48688917386
1301,2762,138724.5940321628
1302,2763,185695.14444706115
1303,2764,143381.24389458075
1304,2765,272432.3749111479
1305,2766,112035.82339956732
1306,2767,90883.68861577194
1307,2768,119681.71456120047
1308,2769,133099.19962970077
1309,2770,133237.3150719884
1310,2771,105132.22186825007
1311,2772,107366.82640472225
1312,2773,176273.60446922597
1313,2774,146041.77220486788
1314,2775,111480.27757748473
1315,2776,136764.27055449915
1316,2777,153882.14574868092
1317,2778,106858.06106298539
1318,2779,117969.02372113078
1319,2780,88354.47129856698
1320,2781,96685.25962882007
1321,2782,106633.132095442
1322,2783,109271.54741205246
1323,2784,126707.49552024843
1324,2785,140666.34610752785
1325,2786,72512.64427253306
1326,2787,118188.98737376045
1327,2788,78554.58676209631
1328,2789,169012.66249738683
1329,2790,97502.12647779507
1330,2791,157189.13828228114
1331,2792,59149.255215194746
1332,2793,122782.25285571914
1333,2794,99939.87054452032
1334,2795,120016.88625861164
1335,2796,99475.61250878828
1336,2797,213692.65673744192
1337,2798,102626.96668488906
1338,2799,114098.76290857093
1339,2800,70129.18189822051
1340,2801,103967.20679337857
1341,2802,118948.31291980296
1342,2803,166042.82265440197
1343,2804,129822.99208509969
1344,2805,91951.12225767616
1345,2806,79724.36621239103
1346,2807,239277.6154600409
1347,2808,147974.99196514007
1348,2809,129623.7882632162
1349,2810,122701.20645335014
1350,2811,162813.0300603475
1351,2812,171771.95040508907
1352,2813,159893.18348927164
1353,2814,164986.2939976286
1354,2815,94701.3994520278
1355,2816,239433.0225700135
1356,2817,164298.6974118579
1357,2818,133085.40801296136
1358,2819,61870.69557939433
1359,2820,140694.68749412187
1360,2821,107077.3939073594
1361,2822,175526.16224483526
1362,2823,377234.76627252577
1363,2824,176810.19886840996
1364,2825,144432.79692854357
1365,2826,130252.4001830076
1366,2827,130264.1709788544
1367,2828,218325.28877172817
1368,2829,202328.59185841793
1369,2830,227490.9743533146
1370,2831,169853.61816952704
1371,2832,247444.51500536132
1372,2833,298429.32570100715
1373,2834,221700.26146414713
1374,2835,222391.07607336165
1375,2836,187778.9952183133
1376,2837,152470.36513999937
1377,2838,154984.56949870044
1378,2839,175549.51109411826
1379,2840,206665.68750493563
1380,2841,196195.8987464893
1381,2842,226405.9081939653
1382,2843,145943.23770652022
1383,2844,167587.28235019627
1384,2845,127486.10114179783
1385,2846,203208.85555526023
1386,2847,218244.49855951444
1387,2848,212478.15892109656
1388,2849,192592.18145207476
1389,2850,272573.77338087925
1390,2851,205157.65706840437
1391,2852,233084.5365529616
1392,2853,236279.11379279275
1393,2854,139560.6328423437
1394,2855,200309.6787077346
1395,2856,197351.7146511298
1396,2857,185908.65675301375
1397,2858,203732.19969796948
1398,2859,112214.1164183464
1399,2860,138513.5780799887
1400,2861,118379.87820797176
1401,2862,179042.39796344345
1402,2863,126605.94047094988
1403,2864,235588.91501884678
1404,2865,138899.7355232562
1405,2866,135351.42870569893
1406,2867,113367.36718281393
1407,2868,94150.50733520759
1408,2869,103080.93563351782
1409,2870,112506.86111855588
1410,2871,84630.44959828671
1411,2872,59945.04374539972
1412,2873,100722.9807398658
1413,2874,139364.48355084838
1414,2875,115385.62751547585
1415,2876,161401.5208770916
1416,2877,150311.13577155676
1417,2878,167594.16937322402
1418,2879,135185.89555906702
1419,2880,106514.88730686001
1420,2881,145599.95634951562
1421,2882,181830.19650529046
1422,2883,207411.9709970056
1423,2884,178893.64807230525
1424,2885,180030.99746488404
1425,2886,247083.61388713183
1426,2887,96580.91744403285
1427,2888,142456.98696198117
1428,2889,64160.01675041955
1429,2890,87533.51660745316
1430,2891,139721.22948751817
1431,2892,37589.32727277768
1432,2893,59203.166969562175
1433,2894,47755.87965083501
1434,2895,337258.5963423805
1435,2896,287567.44363806467
1436,2897,205883.02707802245
1437,2898,136099.7673660581
1438,2899,197841.35944465434
1439,2900,160305.36771105943
1440,2901,207729.00750095255
1441,2902,162574.83641082613
1442,2903,321764.1005827415
1443,2904,355623.4876149904
1444,2905,879189.6421212611
1445,2906,187841.9896671441
1446,2907,102890.24112171435
1447,2908,133242.09305224335
1448,2909,140242.4345303522
1449,2910,81281.5559851106
1450,2911,81488.92543201735
1451,2912,150361.29045874355
1452,2913,81202.51525884602
1453,2914,76583.43795803603
1454,2915,83349.52412033248
1455,2916,82652.27339869691
1456,2917,174348.3351413683
1457,2918,114837.55469043176
1458,2919,219688.65320150767
